"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","[WEB] Sign up with invalid data. Case: 'address1' length = min","tests.web.component.auth","Thu Feb 26 00:01:50 UTC 2026","skipped","Thu Feb 26 00:01:50 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","2261","[WEB Component] Products Carousel should last products when scroll left on first slide","tests.web.component.carousel","Thu Feb 26 00:23:35 UTC 2026","passed","Thu Feb 26 00:23:37 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","885","[WEB Component] Category filter should have expected screenshot when collapsed","tests.web.component.filter","Thu Feb 26 00:23:56 UTC 2026","passed","Thu Feb 26 00:23:56 UTC 2026","TestCategoryFilter","test_category_filter","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'mobile_number' length = min - 1","tests.api.user","Wed Feb 25 23:59:06 UTC 2026","skipped","Wed Feb 25 23:59:06 UTC 2026","TestCreateUserApi","test_create_user","",""
"","1912","[WEB Component] Pay with valid card should show success status message. Case: valid: boundary valid number","tests.web.component.payment","Thu Feb 26 00:10:39 UTC 2026","passed","Thu Feb 26 00:10:41 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'message' length = max","tests.web.component.review","Thu Feb 26 00:19:08 UTC 2026","skipped","Thu Feb 26 00:19:08 UTC 2026","TestReviewComponent","test_review_component","",""
"","208","[API] Update user should return 200_OK when send update user request with valid data. Case: 'zipcode' length = max - 1","tests.api.user","Thu Feb 26 00:00:15 UTC 2026","passed","Thu Feb 26 00:00:15 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains username hieroglyphs instead of username","tests.web.component.review","Thu Feb 26 00:19:08 UTC 2026","skipped","Thu Feb 26 00:19:08 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry year too short","tests.web.component.payment","Thu Feb 26 00:12:33 UTC 2026","skipped","Thu Feb 26 00:12:33 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","3094","[WEB Component] Brand filter should filters products by brand","tests.web.component.filter","Thu Feb 26 00:05:55 UTC 2026","passed","Thu Feb 26 00:05:59 UTC 2026","TestBrandFilter","test_brand_filter","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'message' length = max - 1","tests.web.component.review","Thu Feb 26 00:19:08 UTC 2026","skipped","Thu Feb 26 00:19:08 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' length = min - 1","tests.api.user","Thu Feb 26 00:00:16 UTC 2026","skipped","Thu Feb 26 00:00:16 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","494","[WEB] Sign in with invalid credentials. Case: {case_title}","tests.web.component.auth","Thu Feb 26 00:01:13 UTC 2026","passed","Thu Feb 26 00:01:13 UTC 2026","TestLoginWeb","test_login_component","",""
"","232","[API] Update user should return 200_OK when send update user request with valid data. Case: 'first_name' length = min + 1","tests.api.user","Wed Feb 25 23:59:52 UTC 2026","passed","Wed Feb 25 23:59:52 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","15040","[API] Update user should return 200_OK when send update user request with valid data. Case: 'company' length = max - 1","tests.api.user","Thu Feb 26 00:00:08 UTC 2026","broken","Thu Feb 26 00:00:23 UTC 2026","TestUpdateUserApi","test_update_user","",""
