"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","133","[API] Create user should return 200_OK when send create user request with valid data. Case: 'name' length = min","tests.api.user","Mon Mar 09 05:42:13 UTC 2026","passed","Mon Mar 09 05:42:14 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'name' is empty","tests.web.component.review","Mon Mar 09 06:00:32 UTC 2026","skipped","Mon Mar 09 06:00:32 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_month' is negative","tests.api.user","Mon Mar 09 05:42:37 UTC 2026","skipped","Mon Mar 09 05:42:37 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","225","[API] Update user should return 200_OK when send update user request with valid data. Case: 'city' length = max - 1","tests.api.user","Mon Mar 09 05:42:36 UTC 2026","passed","Mon Mar 09 05:42:36 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'zipcode' is absent","tests.api.user","Mon Mar 09 05:42:11 UTC 2026","skipped","Mon Mar 09 05:42:11 UTC 2026","TestCreateUserApi","test_create_user","",""
"","201","[API] Update user should return 200_OK when send update user request with valid data. Case: 'zipcode' length = max - 1","tests.api.user","Mon Mar 09 05:42:36 UTC 2026","passed","Mon Mar 09 05:42:36 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry year too short","tests.web.component.payment","Mon Mar 09 05:52:54 UTC 2026","skipped","Mon Mar 09 05:52:54 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'address1' is empty","tests.api.user","Mon Mar 09 05:42:11 UTC 2026","skipped","Mon Mar 09 05:42:11 UTC 2026","TestCreateUserApi","test_create_user","",""
"","3760","[WEB] Sign up with valid data. Case: 'last_name' length = max - 1","tests.web.component.auth","Mon Mar 09 05:47:08 UTC 2026","passed","Mon Mar 09 05:47:11 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","124","[API] Create user should return 200_OK when send create user request with valid data. Case: 'address2' length = max","tests.api.user","Mon Mar 09 05:42:27 UTC 2026","passed","Mon Mar 09 05:42:27 UTC 2026","TestCreateUserApi","test_create_user","",""
"","839","[WEB] Should add product review with valid data. Case: 'name' length = max","tests.web.component.review","Mon Mar 09 05:58:33 UTC 2026","passed","Mon Mar 09 05:58:34 UTC 2026","TestReviewComponent","test_review_component","",""
