"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","641","[WEB] Should add product review with valid data. Case: 'email' username contains '+'","tests.web.component.review","Tue Feb 24 17:30:03 UTC 2026","passed","Tue Feb 24 17:30:04 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'address2' is empty","tests.api.user","Tue Feb 24 17:12:32 UTC 2026","skipped","Tue Feb 24 17:12:32 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'mobile_number' is empty","tests.api.user","Tue Feb 24 17:12:07 UTC 2026","skipped","Tue Feb 24 17:12:07 UTC 2026","TestCreateUserApi","test_create_user","",""
"","2312","[WEB Component] Image Carousel should show next image when scroll right","tests.web.component.carousel","Tue Feb 24 17:34:30 UTC 2026","passed","Tue Feb 24 17:34:32 UTC 2026","TestImageCarousel","test_image_carousel","",""
"","148","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_year' = 10000","tests.api.user","Tue Feb 24 17:12:16 UTC 2026","passed","Tue Feb 24 17:12:16 UTC 2026","TestCreateUserApi","test_create_user","",""
"","155","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_month' = 1","tests.api.user","Tue Feb 24 17:12:15 UTC 2026","passed","Tue Feb 24 17:12:15 UTC 2026","TestCreateUserApi","test_create_user","",""
"","2948","[WEB] Sign up with valid data. Case: 'state' length = max","tests.web.component.auth","Tue Feb 24 17:24:09 UTC 2026","passed","Tue Feb 24 17:24:12 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","183","[API] Update user should return 200_OK when send update user request with valid data. Case: 'name' length = max","tests.api.user","Tue Feb 24 17:12:12 UTC 2026","passed","Tue Feb 24 17:12:12 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'state' length = min","tests.web.component.auth","Tue Feb 24 17:13:04 UTC 2026","skipped","Tue Feb 24 17:13:04 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'name' is empty","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","259","[API] Update user should return 200_OK when send update user request with valid data. Case: 'state' length = max","tests.api.user","Tue Feb 24 17:12:29 UTC 2026","passed","Tue Feb 24 17:12:29 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","967","[WEB Component] Category filter should have expected screenshot when collapsed","tests.web.component.filter","Tue Feb 24 17:35:14 UTC 2026","passed","Tue Feb 24 17:35:15 UTC 2026","TestCategoryFilter","test_category_filter","",""
"","421","[WEB Component] Subscription component should have expected screenshot","tests.web.component.base","Tue Feb 24 17:33:33 UTC 2026","passed","Tue Feb 24 17:33:33 UTC 2026","TestSubscriptionComponent","test_subscription_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' has invalid format","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","1593","[WEB Component] Image Carousel should show last image when scroll left on first image","tests.web.component.carousel","Tue Feb 24 17:34:50 UTC 2026","passed","Tue Feb 24 17:34:52 UTC 2026","TestImageCarousel","test_image_carousel","",""
"","222","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address1' length = min","tests.api.user","Tue Feb 24 17:12:25 UTC 2026","passed","Tue Feb 24 17:12:25 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_day' is zero","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'mobile_number' length = min - 1","tests.api.user","Tue Feb 24 17:12:07 UTC 2026","skipped","Tue Feb 24 17:12:07 UTC 2026","TestCreateUserApi","test_create_user","",""
"","282","[API] Update user should return 200_OK when send update user request with valid data. Case: 'birth_year' = 1","tests.api.user","Tue Feb 24 17:12:23 UTC 2026","passed","Tue Feb 24 17:12:23 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' is empty","tests.api.user","Tue Feb 24 17:12:07 UTC 2026","skipped","Tue Feb 24 17:12:07 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' not contains username","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'name' length = min","tests.web.component.auth","Tue Feb 24 17:13:04 UTC 2026","skipped","Tue Feb 24 17:13:04 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","159","[API] Create user should return 200_OK when send create user request with valid data. Case: 'last_name' length = min","tests.api.user","Tue Feb 24 17:12:12 UTC 2026","passed","Tue Feb 24 17:12:12 UTC 2026","TestCreateUserApi","test_create_user","",""
"","193","[API] Update user should return 200_OK when send update user request with valid data. Case: 'first_name' length = min + 1","tests.api.user","Tue Feb 24 17:12:13 UTC 2026","passed","Tue Feb 24 17:12:13 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","3391","[WEB] Sign up with valid data. Case: 'last_name' length = max - 1","tests.web.component.auth","Tue Feb 24 17:17:04 UTC 2026","passed","Tue Feb 24 17:17:07 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' contains invalid top level domain web","tests.api.user","Tue Feb 24 17:12:07 UTC 2026","skipped","Tue Feb 24 17:12:07 UTC 2026","TestCreateUserApi","test_create_user","",""
"","150","[API] Create user should return 200_OK when send create user request with valid data. Case: 'zipcode' length = max","tests.api.user","Tue Feb 24 17:12:24 UTC 2026","passed","Tue Feb 24 17:12:24 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'name' length = min + 1","tests.web.component.auth","Tue Feb 24 17:13:04 UTC 2026","skipped","Tue Feb 24 17:13:04 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'city' length = max - 1","tests.web.component.auth","Tue Feb 24 17:13:04 UTC 2026","skipped","Tue Feb 24 17:13:04 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","164","[API] Create user should return 200_OK when send create user request with valid data. Case: 'first_name' length = min","tests.api.user","Tue Feb 24 17:12:11 UTC 2026","passed","Tue Feb 24 17:12:11 UTC 2026","TestCreateUserApi","test_create_user","",""
"","1720","[WEB Component] Pay with valid card should show success status message. Case: valid: cvc typical","tests.web.component.payment","Tue Feb 24 17:21:58 UTC 2026","passed","Tue Feb 24 17:21:59 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","155","[API] Create user should return 200_OK when send create user request with valid data. Case: 'address2' length = min + 1","tests.api.user","Tue Feb 24 17:12:22 UTC 2026","passed","Tue Feb 24 17:12:22 UTC 2026","TestCreateUserApi","test_create_user","",""
"","3908","[WEB] Sign up with valid data. Case: 'birth_month' = 1","tests.web.component.auth","Tue Feb 24 17:20:02 UTC 2026","passed","Tue Feb 24 17:20:06 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry year too long","tests.web.component.payment","Tue Feb 24 17:23:09 UTC 2026","skipped","Tue Feb 24 17:23:09 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'message' length = min","tests.web.component.review","Tue Feb 24 17:30:43 UTC 2026","skipped","Tue Feb 24 17:30:43 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' contains text after domain","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","1478","[WEB Component] Product details should have expected data","tests.web.component.product","Tue Feb 24 17:37:08 UTC 2026","passed","Tue Feb 24 17:37:09 UTC 2026","TestProductCard","test_product_details_component","",""
"","234","[API] Create user should return 200_OK when send create user request with valid data. Case: 'mobile_number' length = max","tests.api.user","Tue Feb 24 17:12:14 UTC 2026","passed","Tue Feb 24 17:12:14 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' contains text before username","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","724","[WEB] Should have expected screenshot when send review","tests.web.component.review","Tue Feb 24 17:37:27 UTC 2026","passed","Tue Feb 24 17:37:28 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'address1' length = min - 1","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","681","[WEB] Should add product review with valid data. Case: 'email' domain contains '-'","tests.web.component.review","Tue Feb 24 17:30:15 UTC 2026","passed","Tue Feb 24 17:30:16 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'first_name' length = min - 1","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","5661","[WEB] Sign up with valid data. Case: 'zipcode' length = max - 1","tests.web.component.auth","Tue Feb 24 17:12:37 UTC 2026","passed","Tue Feb 24 17:12:42 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","3634","[WEB] Sign up with valid data. Case: 'address2' length = min + 1","tests.web.component.auth","Tue Feb 24 17:27:51 UTC 2026","passed","Tue Feb 24 17:27:54 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","2944","[WEB] Sign up with valid data. Case: 'name' length = max - 1","tests.web.component.auth","Tue Feb 24 17:14:09 UTC 2026","passed","Tue Feb 24 17:14:12 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains '.' before dog symbol","tests.web.component.review","Tue Feb 24 17:30:43 UTC 2026","skipped","Tue Feb 24 17:30:43 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name contains digits","tests.web.component.payment","Tue Feb 24 17:23:09 UTC 2026","skipped","Tue Feb 24 17:23:09 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'zipcode' is empty","tests.api.user","Tue Feb 24 17:12:32 UTC 2026","skipped","Tue Feb 24 17:12:32 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'last_name' length = min","tests.web.component.auth","Tue Feb 24 17:13:04 UTC 2026","skipped","Tue Feb 24 17:13:04 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'zipcode' length = min + 1","tests.web.component.auth","Tue Feb 24 17:13:04 UTC 2026","skipped","Tue Feb 24 17:13:04 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'state' length = max - 1","tests.web.component.auth","Tue Feb 24 17:13:04 UTC 2026","skipped","Tue Feb 24 17:13:04 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","1374","[WEB Component] Search filter should have expected screenshot","tests.web.component.filter","Tue Feb 24 17:36:06 UTC 2026","passed","Tue Feb 24 17:36:07 UTC 2026","TestSearchFilter","test_search_filter","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'mobile_number' is absent","tests.api.user","Tue Feb 24 17:12:07 UTC 2026","skipped","Tue Feb 24 17:12:07 UTC 2026","TestCreateUserApi","test_create_user","",""
"","780","[WEB Component] Product item should have expected data","tests.web.component.product","Tue Feb 24 17:37:10 UTC 2026","failed","Tue Feb 24 17:37:11 UTC 2026","TestProductItem","test_product_item","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'company' is empty","tests.api.user","Tue Feb 24 17:12:33 UTC 2026","skipped","Tue Feb 24 17:12:33 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","4354","[WEB] Sign up with valid data. Case: 'address1' length = max","tests.web.component.auth","Tue Feb 24 17:27:04 UTC 2026","passed","Tue Feb 24 17:27:08 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","3396","[WEB] Sign up with valid data. Case: 'mobile_number' length = min + 1","tests.web.component.auth","Tue Feb 24 17:18:12 UTC 2026","passed","Tue Feb 24 17:18:15 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","462","[WEB Component] Should navigate to main page by click on header logo","tests.web.component.base","Tue Feb 24 17:13:40 UTC 2026","passed","Tue Feb 24 17:13:41 UTC 2026","TestHeaderComponent","test_header_component","",""
"","222","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address2' length = max - 1","tests.api.user","Tue Feb 24 17:12:29 UTC 2026","passed","Tue Feb 24 17:12:29 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","2902","[WEB] Sign up with valid data. Case: 'zipcode' length = min + 1","tests.web.component.auth","Tue Feb 24 17:29:16 UTC 2026","passed","Tue Feb 24 17:29:19 UTC 2026","TestSignUpWeb","test_signup_component","",""
