"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'state' length = min - 1","tests.api.user","Fri Jan 30 03:49:52 UTC 2026","skipped","Fri Jan 30 03:49:52 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' not contains domain","tests.api.user","Fri Jan 30 03:49:21 UTC 2026","skipped","Fri Jan 30 03:49:21 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_day' is zero","tests.api.user","Fri Jan 30 03:49:21 UTC 2026","skipped","Fri Jan 30 03:49:21 UTC 2026","TestCreateUserApi","test_create_user","",""
"","1007","[WEB Component] Pay with valid card should show success status message. Case: valid: expiry month max","tests.web.component.payment","Fri Jan 30 04:02:11 UTC 2026","passed","Fri Jan 30 04:02:12 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_day' is absent","tests.api.user","Fri Jan 30 03:49:52 UTC 2026","skipped","Fri Jan 30 03:49:52 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'zipcode' has invalid format","tests.api.user","Fri Jan 30 03:49:49 UTC 2026","skipped","Fri Jan 30 03:49:49 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","133","[API] Create user should return 200_OK when send create user request with valid data. Case: 'zipcode' length = max","tests.api.user","Fri Jan 30 03:49:42 UTC 2026","passed","Fri Jan 30 03:49:42 UTC 2026","TestCreateUserApi","test_create_user","",""
"","4622","[WEB Component] Product carousel should have expected product","tests.web.component.carousel","Fri Jan 30 03:55:11 UTC 2026","failed","Fri Jan 30 03:55:16 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'state' length = max + 1","tests.api.user","Fri Jan 30 03:49:21 UTC 2026","skipped","Fri Jan 30 03:49:21 UTC 2026","TestCreateUserApi","test_create_user","",""
"","249","[API] Update user should return 200_OK when send update user request with valid data. Case: 'mobile_number' length = max - 1","tests.api.user","Fri Jan 30 03:49:34 UTC 2026","passed","Fri Jan 30 03:49:35 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'address2' length = max - 1","tests.web.component.auth","Fri Jan 30 03:50:37 UTC 2026","skipped","Fri Jan 30 03:50:37 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","9483","[WEB] Sign up with valid data. Case: 'address2' length = max - 1","tests.web.component.auth","Fri Jan 30 04:08:41 UTC 2026","passed","Fri Jan 30 04:08:50 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'company' length = min + 1","tests.web.component.auth","Fri Jan 30 03:50:37 UTC 2026","skipped","Fri Jan 30 03:50:37 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'name' is absent","tests.api.user","Fri Jan 30 03:49:42 UTC 2026","skipped","Fri Jan 30 03:49:42 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_month' is absent","tests.api.user","Fri Jan 30 03:49:52 UTC 2026","skipped","Fri Jan 30 03:49:52 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","183","[API] Create user should return 200_OK when send create user request with valid data. Case: 'address1' length = min","tests.api.user","Fri Jan 30 03:49:37 UTC 2026","passed","Fri Jan 30 03:49:37 UTC 2026","TestCreateUserApi","test_create_user","",""
"","914","[WEB Component] Pay with valid card should show success status message. Case: valid: common latin name","tests.web.component.payment","Fri Jan 30 03:59:41 UTC 2026","passed","Fri Jan 30 03:59:42 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","7567","[WEB Component] Place order without authorization notification proceed to checkout button should navigate to login page","tests.web.component.base","Fri Jan 30 03:54:20 UTC 2026","passed","Fri Jan 30 03:54:28 UTC 2026","TestNotificationComponent","test_notification_component","",""
"","3008","[WEB Component] Products Carousel should show previous image when scroll left","tests.web.component.carousel","Fri Jan 30 04:16:25 UTC 2026","failed","Fri Jan 30 04:16:28 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains username hieroglyphs instead of username","tests.web.component.review","Fri Jan 30 04:12:13 UTC 2026","skipped","Fri Jan 30 04:12:13 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: cvc contains special characters","tests.web.component.payment","Fri Jan 30 04:02:37 UTC 2026","skipped","Fri Jan 30 04:02:37 UTC 2026","TestPaymentComponent","test_payment_component","",""
