"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' is empty","tests.api.user","Tue Feb 24 23:02:27 UTC 2026","skipped","Tue Feb 24 23:02:27 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","164","test_get_all_products","tests.api.product","Tue Feb 24 23:02:03 UTC 2026","passed","Tue Feb 24 23:02:03 UTC 2026","TestProductApi","test_product","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' is word","tests.api.user","Tue Feb 24 23:02:02 UTC 2026","skipped","Tue Feb 24 23:02:02 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'zipcode' is empty","tests.api.user","Tue Feb 24 23:02:02 UTC 2026","skipped","Tue Feb 24 23:02:02 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains '-' after '@'","tests.web.component.review","Tue Feb 24 23:20:57 UTC 2026","skipped","Tue Feb 24 23:20:57 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' contains only special symbols","tests.api.user","Tue Feb 24 23:02:02 UTC 2026","skipped","Tue Feb 24 23:02:02 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'city' length = min + 1","tests.web.component.auth","Tue Feb 24 23:02:56 UTC 2026","skipped","Tue Feb 24 23:02:56 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'address2' length = min - 1","tests.api.user","Tue Feb 24 23:02:26 UTC 2026","skipped","Tue Feb 24 23:02:26 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'city' is empty","tests.api.user","Tue Feb 24 23:02:02 UTC 2026","skipped","Tue Feb 24 23:02:02 UTC 2026","TestCreateUserApi","test_create_user","",""
"","151","[API] Create user should return 200_OK when send create user request with valid data. Case: 'zipcode' length = min","tests.api.user","Tue Feb 24 23:02:18 UTC 2026","passed","Tue Feb 24 23:02:18 UTC 2026","TestCreateUserApi","test_create_user","",""
"","4462","[WEB] Sign up with valid data. Case: 'address1' length = min + 1","tests.web.component.auth","Tue Feb 24 23:16:26 UTC 2026","passed","Tue Feb 24 23:16:31 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_year' is zero","tests.api.user","Tue Feb 24 23:02:27 UTC 2026","skipped","Tue Feb 24 23:02:27 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'state' length = min","tests.web.component.auth","Tue Feb 24 23:02:56 UTC 2026","skipped","Tue Feb 24 23:02:56 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'first_name' is absent","tests.api.user","Tue Feb 24 23:02:19 UTC 2026","skipped","Tue Feb 24 23:02:19 UTC 2026","TestCreateUserApi","test_create_user","",""
"","523","[WEB] Should add product review with valid data. Case: 'name' length = max","tests.web.component.review","Tue Feb 24 23:18:58 UTC 2026","passed","Tue Feb 24 23:18:58 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'address1' length = min + 1","tests.web.component.auth","Tue Feb 24 23:02:56 UTC 2026","skipped","Tue Feb 24 23:02:56 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","218","[API] Create user should return 200_OK when send create user request with valid data. Case: 'address2' length = min + 1","tests.api.user","Tue Feb 24 23:02:17 UTC 2026","passed","Tue Feb 24 23:02:17 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry year is empty","tests.web.component.payment","Tue Feb 24 23:13:10 UTC 2026","skipped","Tue Feb 24 23:13:10 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'last_name' length = max + 1","tests.api.user","Tue Feb 24 23:02:02 UTC 2026","skipped","Tue Feb 24 23:02:02 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'last_name' length = min + 1","tests.web.component.auth","Tue Feb 24 23:02:56 UTC 2026","skipped","Tue Feb 24 23:02:56 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' is empty","tests.api.user","Tue Feb 24 23:02:02 UTC 2026","skipped","Tue Feb 24 23:02:02 UTC 2026","TestCreateUserApi","test_create_user","",""
"","152","[API] Create user should return 200_OK when send create user request with valid data. Case: 'mobile_number' length = min","tests.api.user","Tue Feb 24 23:02:08 UTC 2026","passed","Tue Feb 24 23:02:08 UTC 2026","TestCreateUserApi","test_create_user","",""
