"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6163","[WEB Component] Can download invoice multiple times","tests.web.component.payment","Thu Feb 26 06:07:48 UTC 2026","passed","Thu Feb 26 06:07:54 UTC 2026","TestPaymentComponent","test_invoice_file","",""
"","4169","[WEB Component] Invoice should have expected price","tests.web.component.payment","Thu Feb 26 06:07:37 UTC 2026","passed","Thu Feb 26 06:07:41 UTC 2026","TestPaymentComponent","test_invoice_file","",""
