"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18393","[WEB Component] [WEB Component] Category filter group should be collapsed after expand another group","tests.web.component.filter","Fri Jan 30 03:42:28 UTC 2026","passed","Fri Jan 30 03:42:47 UTC 2026","TestCategoryFilter","test_category_filter","",""
"","850","[WEB Component] Header has expected screenshot","tests.web.component.base","Fri Jan 30 03:37:44 UTC 2026","passed","Fri Jan 30 03:37:45 UTC 2026","TestHeaderComponent","test_header_component","",""
"","2623","[WEB Component] Add product notification should have expected data and screenshot","tests.web.component.base","Fri Jan 30 03:38:14 UTC 2026","passed","Fri Jan 30 03:38:17 UTC 2026","TestNotificationComponent","test_notification_component","",""
"","475","[WEB Component] Subscription component should have expected screenshot","tests.web.component.base","Fri Jan 30 03:38:57 UTC 2026","passed","Fri Jan 30 03:38:58 UTC 2026","TestSubscriptionComponent","test_subscription_component","",""
"","2056","[WEB Component] Page scroller scroll page to top","tests.web.component.base","Fri Jan 30 03:38:41 UTC 2026","passed","Fri Jan 30 03:38:43 UTC 2026","TestPageScrollerComponent","test_page_scroller_component","",""
"","492","[WEB Component] Payment component should have expected screenshot","tests.web.component.payment","Fri Jan 30 03:43:35 UTC 2026","passed","Fri Jan 30 03:43:36 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","3310","[WEB Component] Products Carousel should last products when scroll left on first slide","tests.web.component.carousel","Fri Jan 30 03:40:38 UTC 2026","passed","Fri Jan 30 03:40:42 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","3772","[WEB Component] Brand filter should have expected screenshot","tests.web.component.filter","Fri Jan 30 03:41:28 UTC 2026","passed","Fri Jan 30 03:41:31 UTC 2026","TestBrandFilter","test_brand_filter","",""
"","2225","[WEB] Should have expected screenshot when send review","tests.web.component.review","Fri Jan 30 03:45:21 UTC 2026","passed","Fri Jan 30 03:45:23 UTC 2026","TestReviewComponent","test_review_component","",""
"","1665","[WEB Component] Should subscribe with valid email","tests.web.component.base","Fri Jan 30 03:39:05 UTC 2026","passed","Fri Jan 30 03:39:07 UTC 2026","TestSubscriptionComponent","test_subscription_component","",""
"","4404","[WEB Component] Image Carousel should show first image when scroll right on last image","tests.web.component.carousel","Fri Jan 30 03:40:01 UTC 2026","passed","Fri Jan 30 03:40:05 UTC 2026","TestImageCarousel","test_image_carousel","",""
"","5000","[WEB Component] Place order without authorization notification should have expected data and screenshot","tests.web.component.base","Fri Jan 30 03:38:29 UTC 2026","passed","Fri Jan 30 03:38:34 UTC 2026","TestNotificationComponent","test_notification_component","",""
"","3061","[WEB Component] Product card should have expected data","tests.web.component.product","Fri Jan 30 03:44:08 UTC 2026","passed","Fri Jan 30 03:44:11 UTC 2026","TestProductCard","test_product_card_component","",""
"","720","[WEB Component] Delivery address has expected data","tests.web.component.address","Fri Jan 30 03:37:36 UTC 2026","passed","Fri Jan 30 03:37:37 UTC 2026","TestProductItem","test_address_component","",""
"","806","[WEB Component] Header has expected screenshot when authorized","tests.web.component.base","Fri Jan 30 03:38:03 UTC 2026","passed","Fri Jan 30 03:38:04 UTC 2026","TestHeaderComponent","test_header_component","",""
"","1774","[WEB Component] Search filter should have expected screenshot","tests.web.component.filter","Fri Jan 30 03:42:58 UTC 2026","passed","Fri Jan 30 03:43:00 UTC 2026","TestSearchFilter","test_search_filter","",""
"","6456","[WEB Component] Add product to cart from product carousel","tests.web.component.carousel","Fri Jan 30 03:41:08 UTC 2026","failed","Fri Jan 30 03:41:15 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","7743","[WEB Component] Category filter should have expected screenshot when group expanded","tests.web.component.filter","Fri Jan 30 03:41:54 UTC 2026","passed","Fri Jan 30 03:42:02 UTC 2026","TestCategoryFilter","test_category_filter","",""
"","6193","[WEB Component] Product item should have expected data","tests.web.component.product","Fri Jan 30 03:44:50 UTC 2026","passed","Fri Jan 30 03:44:57 UTC 2026","TestProductItem","test_product_item","",""
"","1624","[WEB] Should have expected screenshot when not send review","tests.web.component.review","Fri Jan 30 03:45:06 UTC 2026","passed","Fri Jan 30 03:45:08 UTC 2026","TestReviewComponent","test_review_component","",""
"","7963","[WEB Component] Product details should have expected data","tests.web.component.product","Fri Jan 30 03:44:24 UTC 2026","passed","Fri Jan 30 03:44:32 UTC 2026","TestProductCard","test_product_details_component","",""
"","2040","[WEB Component] Image Carousel should show last image when scroll left on first image","tests.web.component.carousel","Fri Jan 30 03:39:46 UTC 2026","passed","Fri Jan 30 03:39:48 UTC 2026","TestImageCarousel","test_image_carousel","",""
"","4929","[WEB Component] Order placed page should have expected screenshot","tests.web.component.payment","Fri Jan 30 03:43:15 UTC 2026","passed","Fri Jan 30 03:43:20 UTC 2026","TestPaymentComponent","test_invoice_file","",""
"","2594","[WEB Component] Billing address has expected data","tests.web.component.address","Fri Jan 30 03:37:15 UTC 2026","passed","Fri Jan 30 03:37:18 UTC 2026","TestProductItem","test_address_component","",""
"","2149","[WEB Component] Products Carousel should show previous image when scroll left","tests.web.component.carousel","Fri Jan 30 03:40:13 UTC 2026","passed","Fri Jan 30 03:40:15 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","0","[WEB Component] Should not subscribe with invalid email","tests.web.component.base","Fri Jan 30 03:39:07 UTC 2026","skipped","Fri Jan 30 03:39:07 UTC 2026","TestSubscriptionComponent","test_subscription_component","",""
"","3272","[WEB Component] Image Carousel should show previous image when scroll left","tests.web.component.carousel","Fri Jan 30 03:39:20 UTC 2026","passed","Fri Jan 30 03:39:24 UTC 2026","TestImageCarousel","test_image_carousel","",""
"","3308","[WEB Component] Products Carousel should show next products when scroll right","tests.web.component.carousel","Fri Jan 30 03:40:28 UTC 2026","passed","Fri Jan 30 03:40:31 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","1766","[WEB Component] Animated product card should have expected data","tests.web.component.product","Fri Jan 30 03:43:44 UTC 2026","passed","Fri Jan 30 03:43:45 UTC 2026","TestProductCard","test_animated_product_card_component","",""
"","8818","[WEB Component] Category filter group should be collapsed after collapse expanded group","tests.web.component.filter","Fri Jan 30 03:42:09 UTC 2026","passed","Fri Jan 30 03:42:18 UTC 2026","TestCategoryFilter","test_category_filter","",""
"","4141","[WEB Component] Category filter should have expected screenshot when collapsed","tests.web.component.filter","Fri Jan 30 03:41:38 UTC 2026","passed","Fri Jan 30 03:41:43 UTC 2026","TestCategoryFilter","test_category_filter","",""
"","2008","[WEB Component] Products Carousel should first products when scroll right on last image","tests.web.component.carousel","Fri Jan 30 03:40:54 UTC 2026","passed","Fri Jan 30 03:40:56 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","2997","[WEB Component] Image Carousel should show next image when scroll right","tests.web.component.carousel","Fri Jan 30 03:39:31 UTC 2026","passed","Fri Jan 30 03:39:34 UTC 2026","TestImageCarousel","test_image_carousel","",""
"","3024","[WEB Component] Animated product card overlay should have expected data","tests.web.component.product","Fri Jan 30 03:43:58 UTC 2026","passed","Fri Jan 30 03:44:01 UTC 2026","TestProductCard","test_animated_product_card_component","",""
