"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","135","[API] Get products should return 200_OK and contains expected product title","tests.api.product","Mon Mar 02 05:37:34 UTC 2026","passed","Mon Mar 02 05:37:34 UTC 2026","TestProductApi","test_product","",""
"","0","[WEB] Sign up with invalid data. Case: 'birth_year' = 1","tests.web.component.auth","Mon Mar 02 05:38:26 UTC 2026","skipped","Mon Mar 02 05:38:26 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","6279","Purchase products with login while checkout","tests.web.e2e","Mon Mar 02 05:58:08 UTC 2026","passed","Mon Mar 02 05:58:14 UTC 2026","TestPlaceOrder","test_place_order","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry year too short","tests.web.component.payment","Mon Mar 02 05:48:26 UTC 2026","skipped","Mon Mar 02 05:48:26 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","3266","[WEB] Sign up with valid data. Case: 'birth_year' = 10000","tests.web.component.auth","Mon Mar 02 05:46:48 UTC 2026","passed","Mon Mar 02 05:46:51 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'address1' length = min","tests.web.component.auth","Mon Mar 02 05:38:26 UTC 2026","skipped","Mon Mar 02 05:38:26 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","293","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address2' length = min","tests.api.user","Mon Mar 02 05:37:49 UTC 2026","passed","Mon Mar 02 05:37:49 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' not contains domain","tests.api.user","Mon Mar 02 05:37:53 UTC 2026","skipped","Mon Mar 02 05:37:53 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' not contains username","tests.api.user","Mon Mar 02 05:37:53 UTC 2026","skipped","Mon Mar 02 05:37:53 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","169","[API] Create user should return 200_OK when send create user request with valid data. Case: 'city' length = min","tests.api.user","Mon Mar 02 05:37:42 UTC 2026","passed","Mon Mar 02 05:37:42 UTC 2026","TestCreateUserApi","test_create_user","",""
